passenger_id,age_band,travel_party_type,visa_bucket,layover_duration_hrs,arrival_time_block,season_month,luggage_status,fatigue_level,budget_tier,interest_category,risk_comfort,marketing_channel,layover_confidence_score,confidence_band,recommended_tier,app_viewed,eligibility_checked,packages_viewed,booked,selected_package,paid_amount_aed,late_return_risk_score,completed_on_time,satisfaction_rating,referral_intent,app_viewed_clean,eligibility_checked_clean,booked_clean,completed_on_time_clean,recommended_tier_clean,selected_package_clean,layover_duration_hrs_clean,paid_amount_aed_clean,fatigue_missing_flag,budget_missing_flag,fatigue_level_clean,budget_tier_clean,time_buffer_mins_clean,confidence_band_clean,conversion_flag,package_viewed_flag,completed_flag,late_return_flag_clean,revenue_category,funnel_stage_clean,tier_category,high_value_lead_flag,engagement_level,safe_to_leave_flag,recommendation_match_flag
PS01567,35-44,Solo,Visa-Free/On-Arrival,10.3,Afternoon,April,Checked-Through,3,Premium,Shopping,4,Social Media,91.0,High,Premium Fast-Track/Chauffeur,True,True,2,True,Premium Fast-Track/Chauffeur,2769.0,6.9,True,4.0,4.0,True,True,True,True,Premium Fast-Track/Chauffeur,Premium Fast-Track/Chauffeur,10.3,2769.0,False,False,3.0,Premium,528.0,High,True,True,True,0.0,High,Completed,Outdoor/Higher-Risk,True,Low,True,1.0
PS01568,18-24,Solo,Visa-Free/On-Arrival,6.8,Night,December,Carry-On Only,3,Premium,Shopping,4,Airline Partner,86.0,High,Fast Track Premium,True,True,3,True,Premium Fast-Track/Chauffeur,1181.0,40.1,True,3.0,3.0,True,True,True,True,Premium Fast-Track/Chauffeur,Premium Fast-Track/Chauffeur,6.8,1181.0,False,False,3.0,Premium,318.0,High,True,True,True,0.0,High,Completed,Outdoor/Higher-Risk,True,Medium,True,1.0
PS01569,35-44,Solo,Visa-Free/On-Arrival,4.4,Evening,April,Carry-On Only,3,Mid-Range,Family/Indoor,3,Social Media,69.2,High,City/Culture/Shopping,True,False,1,False,,,,,,,True,False,False,,City/Culture/Shopping,,4.4,,False,False,3.0,Mid-Range,174.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Low,False,
PS01570,25-34,Family with kids,Transit-Visa-Required,4.9,Afternoon,September,Checked-Through,2,Mid-Range,Shopping,5,Organic App Search,72.0,High,City/Culture/Shopping,True,1,2,True,City/Culture/Shopping,487.0,50.4,True,4.0,4.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,4.9,487.0,False,False,2.0,Mid-Range,204.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Low,True,1.0
PS01571,35-44,Solo,Visa-Free/On-Arrival,8.1,Evening,August,Checked-Through,2,Budget,Relaxation & Wellness,1,Airline Partner,77.5,High,City/Culture/Shopping,True,False,3,False,,,,,,,True,False,False,,City/Culture/Shopping,,8.1,,False,False,2.0,Budget,396.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Medium,True,
PS01572,18-24,Couple,Transit-Visa-Required,7.7,Night,December,Checked-Through,3,Budget,Relaxation & Wellness,3,Word of Mouth/Referral,73.2,High,City/Culture/Shopping,True,True,5,True,City/Culture/Shopping,392.0,34.3,True,4.0,4.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,7.7,392.0,False,False,3.0,Budget,372.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,High,True,1.0
PS01573,35-44,Solo,Visa-Free/On-Arrival,12.2,Evening,February,Carry-On Only,3,Budget,Culture & Heritage,3,Social Media,76.5,High,City/Culture/Shopping,True,True,1,yes ,City/Culture/Shopping,453.0,20.5,True,4.0,4.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,12.2,453.0,False,False,3.0,Budget,642.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Low,True,1.0
PS01574,45-54,Family with kids,Visa-Free/On-Arrival,2.6,Morning,August,Carry-On Only,3,Budget,family/indoor,2,Airline Partner,55.7,Medium,airport lounge/relaxation,yes ,False,4,False,,,,,,,True,False,False,,Airport Lounge/Relaxation,,2.6,,False,False,3.0,Budget,66.0,Medium,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Medium,False,
PS01575,25-34,Family with kids,Visa-Free/On-Arrival,14.3,Afternoon,January,Checked-Through,3,Premium,Active/City,3,Word of Mouth/Referral,86.2,High,Premium Fast Track,True,True,5,True,premium fast-track/chauffeur,1574.0,12.1,1,4.0,4.0,True,True,True,True,Premium Fast-Track/Chauffeur,Premium Fast-Track/Chauffeur,14.3,1574.0,False,False,3.0,Premium,768.0,High,True,True,True,0.0,High,Completed,Outdoor/Higher-Risk,True,High,True,1.0
PS01576,18-24,Family with kids,Transit-Visa-Required,26.0,Afternoon,September,Checked-Through,4,Premium,Family/Indoor,3,Airline Partner,74.1,High,Indoor Micro-Experience,True,True,0,False,,,,,,,True,True,False,,Indoor Micro-Experience,,26.0,,False,False,4.0,Premium,1470.0,High,False,False,False,,No Spend,Eligibility Checked,Indoor/Moderate-Risk,False,None,True,
PS01577,18-24,Family with kids,Not-Eligible,7.2,Afternoon,September,Checked-Through,4,Mid-Range,Shopping,3,Airport Signage,30.0,Low,Stay Airside,True,False,0,False,,,,,,,True,False,False,,Stay Airside,,7.2,,False,False,4.0,Mid-Range,342.0,Low,False,False,False,,No Spend,App Viewed,Airside/Low-Risk,False,None,False,
PS01578,35-44,Solo,Visa-Free/On-Arrival,6.5,Evening,August,Checked-Through,3,Premium,Culture & Heritage,3,Airline Partner,82.0,High,Premium Fast-Track/Chauffeur,True,True,3,True,Premium Fast-Track/Chauffeur,977.0,34.4,True,4.0,3.0,True,True,True,True,Premium Fast-Track/Chauffeur,Premium Fast-Track/Chauffeur,6.5,977.0,False,False,3.0,Premium,300.0,High,True,True,True,0.0,High,Completed,Outdoor/Higher-Risk,True,Medium,True,1.0
PS01579,35-44,Solo,Visa-Free/On-Arrival,6.9,Night,November,Carry-On Only,2,Premium,Family/Indoor,4,Social Media,89.5,High,Premium Fast-Track/Chauffeur,Yes,True,2,True,Premium Fast-Track/Chauffeur,1338.0,37.9,False,3.0,4.0,True,True,True,False,Premium Fast-Track/Chauffeur,Premium Fast-Track/Chauffeur,6.9,1338.0,False,False,2.0,Premium,324.0,High,True,True,True,0.0,High,Completed,Outdoor/Higher-Risk,True,Low,True,1.0
PS01580,35-44,Family with kids,Not-Eligible,7.9 hrs,Evening,May,Needs Storage,3,Mid-Range,Shopping,4,Social Media,30.0,Low,Stay Airside,True,True,1,False,,,,,,,True,True,False,,Stay Airside,,7.9,,False,False,3.0,Mid-Range,384.0,Low,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Low,False,
PS01581,25-34,Solo,Visa-Free/On-Arrival,6.2,Night,May,Checked-Through,3,Mid-Range,Family/Indoor,2,Airport Signage,76.6,High,  City/Culture/Shopping ,True,True,4,False,,,,,,,True,True,False,,City/Culture/Shopping,,6.2,,False,False,3.0,Mid-Range,282.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Medium,True,
PS01582,25-34,Couple,Transit-Visa-Required,2.0,Morning,March,Checked-Through,2,Budget,Active/City,3,Airline Partner,53.7,Medium,Airport Lounge/Relaxation,True,True,4,True,Airport Lounge/Relaxation,154.0,61.6,False,4.0,4.0,True,True,True,False,Airport Lounge/Relaxation,Airport Lounge/Relaxation,2.0,154.0,False,False,2.0,Budget,30.0,Medium,True,True,True,1.0,Low,Completed,Airside/Low-Risk,False,Medium,False,1.0
PS01583,35-44,Solo,Visa-Free/On-Arrival,6.8,Night,May,Checked-Through,5,Mid-Range,Relaxation & Wellness,2,Word of Mouth/Referral,78.6,High,City/Culture/Shopping,True,True,2,True,City/Culture/Shopping,387.0,40.9,False,3.0,4.0,True,True,True,False,City/Culture/Shopping,City/Culture/Shopping,6.8,387.0,False,False,5.0,Mid-Range,318.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Low,True,1.0
PS01584,25-34,Solo,Not-Eligible,8.2,Evening,April,Carry-On Only,3,Budget,Culture & Heritage,2,Word of Mouth/Referral,30.0,Low,Stay Airside,True,True,0,False,,,,,,,True,True,False,,Stay Airside,,8.2,,False,False,3.0,Budget,401.99999999999994,Low,False,False,False,,No Spend,Eligibility Checked,Airside/Low-Risk,False,None,False,
PS01585,55+,Solo,Transit-Visa-Required,15.2,Afternoon,January,Checked-Through,4,Budget,culture & heritage,4,Social Media,75.3,High,Indoor Micro-Experience,True,True,1,True,Indoor Micro-Experience,275.0,1.2,True,3.0,3.0,True,True,True,True,Indoor Micro-Experience,Indoor Micro-Experience,15.2,275.0,False,False,4.0,Budget,822.0,High,True,True,True,0.0,Low,Completed,Indoor/Moderate-Risk,False,Low,True,1.0
PS01586,18-24,Friends/Group,Not-Eligible,3.9,Evening,September,Checked-Through,3,Premium,Active/City,1,Airline Partner,30.0,Low,Stay Airside,True,No,2,True,Stay Airside,,46.7,True,5.0,5.0,True,False,True,True,Stay Airside,Stay Airside,3.9,,False,False,3.0,Premium,144.0,Low,True,True,True,0.0,No Spend,Completed,Airside/Low-Risk,False,Low,False,1.0
PS01587,35-44,Solo,Transit-Visa-Required,18.7,Morning,October,Carry-On Only,2,Budget,Active/City,2,Airline Partner,67.6,Medium,Airport Lounge/Relaxation,True,True,3,False,,,,,,,True,True,False,,Airport Lounge/Relaxation,,18.7,,False,False,2.0,Budget,1032.0,Medium,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Medium,True,
PS01588,25-34,Couple,Visa-Free/On-Arrival,5.9,Evening,April,Checked-Through,1,Budget,Family/Indoor,2,Word of Mouth/Referral,73.7,High,City/Culture/Shopping,True,True,2,False,,,,,,,True,True,False,,City/Culture/Shopping,,5.9,,False,False,1.0,Budget,264.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Low,True,
PS01589,25-34,Solo,Not-Eligible,4.2,Afternoon,March,Checked-Through,4,Mid-Range,Culture & Heritage,4,Airline Partner,30.0,Low,Stay Airside,True,True,3,False,,,,,,,True,True,False,,Stay Airside,,4.2,,False,False,4.0,Mid-Range,162.0,Low,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Medium,False,
PS01590,35-44,Family with kids,Visa-Free/On-Arrival,11.1,Afternoon,June,Carry-On Only,2,Mid-Range,Relaxation & Wellness,1,Airline Partner,83.4,High,City/Culture/Shopping,True,True,1,True,Airport Lounge/Relaxation,256.0,9.9,TRUE,3.0,3.0,True,True,True,True,City/Culture/Shopping,Airport Lounge/Relaxation,11.1,256.0,False,False,2.0,Mid-Range,576.0,High,True,True,True,0.0,Low,Completed,Outdoor/Higher-Risk,False,Low,True,0.0
PS01591,35-44,Solo,Visa-Free/On-Arrival,5.5,Evening,January,Checked-Through,2,Budget,Culture & Heritage,4,Social Media,74.5,High,City/Culture/Shopping,True,True,4,True,City/Culture/Shopping,274.0,52.3,False,4.0,5.0,True,True,True,False,City/Culture/Shopping,City/Culture/Shopping,5.5,274.0,False,False,2.0,Budget,240.0,High,True,True,True,0.0,Low,Completed,Outdoor/Higher-Risk,False,Medium,True,1.0
PS01592,55+,Friends/Group,Transit-Visa-Required,7.3,Evening,May,Checked-Through,5,Budget,Shopping,1,Travel Agent,56.6,Medium,Airport Lounge/Relaxation,True,True,0,False,,,,,,,True,True,False,,Airport Lounge/Relaxation,,7.3,,False,False,5.0,Budget,348.0,Medium,False,False,False,,No Spend,Eligibility Checked,Airside/Low-Risk,False,None,True,
PS01593,18-24,Friends/Group,Transit-Visa-Required,7.6,Morning,July,Checked-Through,3,Premium,culture & heritage,4,Social Media,81.6,High,premium fast-track/chauffeur,True,False,2,False,,,,,,,True,False,False,,Premium Fast-Track/Chauffeur,,7.6,,False,False,3.0,Premium,366.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,True,Low,True,
PS01594,18-24,Solo,Not-Eligible,10.7,Morning,February,CHECKED-THROUGH,1,Budget,Culture & Heritage,5,Airline Partner,30.0,Low,Stay Airside,True,True,1,False,,,,,,,True,True,False,,Stay Airside,,10.7,,False,False,1.0,Budget,552.0,Low,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Low,False,
PS01595,35-44,Friends/Group,Visa-Free/On-Arrival,7.1,Afternoon,October,Checked-Through,3,Premium,Culture & Heritage,3,Travel Agent,83.6,High,Premium Fast-Track/Chauffeur,True,True,3,True,Stay Airside,0.0,22.8,True,2.0,1.0,True,True,True,True,Premium Fast-Track/Chauffeur,Stay Airside,7.1,0.0,False,False,3.0,Premium,336.0,High,True,True,True,0.0,Low,Completed,Outdoor/Higher-Risk,True,Medium,True,0.0
PS01596,35-44,Friends/Group,Transit-Visa-Required,6.7,Evening,September,Needs Storage,3,Mid-Range,Shopping,4,Social Media,75.4,High,City/Culture/Shopping,True,True,4,True,Indoor Micro-Experience,347.0,34.0,True,2.0,2.0,True,True,True,True,City/Culture/Shopping,Indoor Micro-Experience,6.7,347.0,False,False,3.0,Mid-Range,312.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Medium,True,0.0
PS01597,25-34,Family with kids,Transit-Visa-Required,5.8,Night,December,Checked-Through,3,Mid-Range,Shopping,4,Travel Agent,73.1,High,City/Culture/Shopping,True,True,0,True,City/Culture/Shopping,450.0,37.2,True,4.0,4.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,5.8,450.0,False,False,3.0,Mid-Range,258.0,High,True,False,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,None,True,1.0
PS01598,18-24,Family with kids,Visa-Free/On-Arrival,10.1,Night,June,Carry-On Only,1,Budget,Family/Indoor,4,Airline Partner,89.5,High,City/Culture/Shopping,True,True,2,True,Fast Track Premium,1570.0,26.4,True,,3.0,True,True,True,True,City/Culture/Shopping,Premium Fast-Track/Chauffeur,10.1,1570.0,False,False,1.0,Budget,516.0,High,True,True,True,0.0,High,Booked,Outdoor/Higher-Risk,False,Low,True,0.0
PS01599,18-24,Solo,Visa-Free/On-Arrival,5.3,Afternoon,February,Checked-Through,3,Mid-Range,Family/Indoor,4,Word of Mouth/Referral,73.4,High,City/Culture/Shopping,True,True,4,True,City/Culture/Shopping,393.0,48.2,True,3.0,3.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,5.3,393.0,False,False,3.0,Mid-Range,228.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Medium,True,1.0
PS01600,45-54,Couple,Visa-Free/On-Arrival,15.5,Evening,August,Checked-Through,2,Premium,Shopping,2,Social Media,80.8,High,Premium Fast-Track/Chauffeur,True,True,1,False,,,,,,,True,True,False,,Premium Fast-Track/Chauffeur,,15.5,,False,False,2.0,Premium,840.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Low,True,
PS01601,25-34,Solo,Visa-Free/On-Arrival,7.6,Afternoon,August,Checked-Through,4,Budget,Active/City,3,Social Media,75.5,High,City/Culture/Shopping,True,False,1,False,,,,,,,True,False,False,,City/Culture/Shopping,,7.6,,False,False,4.0,Budget,366.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Low,True,
PS01602,25-34,Solo,Not-Eligible,2.1,Evening,January,Checked-Through,4,Budget,Culture & Heritage,5,Social Media,30.0,Low,Stay Airside,Yes,True,1,False,,,,,,,True,True,False,,Stay Airside,,2.1,,False,False,4.0,Budget,36.0,Low,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Low,False,
PS01603,25-34,Friends/Group,Transit-Visa-Required,9.0,Morning,December,Checked-Through,1,Budget,Shopping,3,Airport Signage,79.4,High,City/Culture/Shopping,True,True,0,True,City/Culture/Shopping,321.0,26.4,True,4.0,5.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,9.0,321.0,False,False,1.0,Budget,450.0,High,True,False,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,None,True,1.0
PS01604,25-34,solo,Transit-Visa-Required,9.9,Afternoon,January,checked-through,2,Mid-Range,Shopping,5,Airport Signage,86.2,High,City/Culture/Shopping,True,True,2,True,Culture & Shopping,445.0,17.0,True,4.0,4.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,9.9,445.0,False,False,2.0,Mid-Range,504.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Low,True,1.0
PS01605,18-24,Family with kids,Not-Eligible,15.6,Evening,January,Checked-Through,3,Mid-Range,Relaxation & Wellness,3,Airline Partner,30.0,Low,stay airside,True,True,0,False,,,,,,,True,True,False,,Stay Airside,,15.6,,False,False,3.0,Mid-Range,846.0,Low,False,False,False,,No Spend,Eligibility Checked,Airside/Low-Risk,False,None,False,
PS01606,35-44,Family with kids,Visa-Free/On-Arrival,4.6,Morning,December,Checked-Through,3,Budget,Shopping,3,Airport Signage,69.7,High,City/Culture/Shopping,True,True,2,True,CITY/CULTURE/SHOPPING,423.0,59.7,True,3.0,3.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,4.6,423.0,False,False,3.0,Budget,186.0,High,True,True,True,1.0,Mid,Completed,Outdoor/Higher-Risk,False,Low,True,1.0
PS01607,18-24,Friends/Group,Transit-Visa-Required,4.1,Evening,April,Needs Storage,2,Budget,Shopping,4,Social Media,62.6,Medium,Airport Lounge/Relaxation,True,True,3,False,,,,,,,True,True,False,,Airport Lounge/Relaxation,,4.1,,False,False,2.0,Budget,155.99999999999997,Medium,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Medium,False,
PS01608,45-54,Friends/Group,Visa-Free/On-Arrival,10.9,Night,April,Checked-Through,2,Mid-Range,Family/Indoor,4,Travel Agent,85.1,High,City/Culture/Shopping,True,True,5,True,City/Culture/Shopping,313.0,22.7,False,3.0,4.0,True,True,True,False,City/Culture/Shopping,City/Culture/Shopping,10.9,313.0,False,False,2.0,Mid-Range,564.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,High,True,1.0
PS01609,25-34,Solo,TRANSIT-VISA-REQUIRED,14.2,Afternoon,August,Checked-Through,5,Premium,Family/Indoor,3,Airline Partner,70.3,High,Premium Fast-Track/Chauffeur,True,True,4,True,Stay Airside,0.0,0.0,True,3.0,3.0,True,True,True,True,Premium Fast-Track/Chauffeur,Stay Airside,14.2,0.0,False,False,5.0,Premium,762.0,High,True,True,True,0.0,Low,Completed,Outdoor/Higher-Risk,True,Medium,False,0.0
PS01610,35-44,SOLO,Visa-Free/On-Arrival,4.5,Afternoon,January,Checked-Through,1,Mid-Range,Relaxation & Wellness,1,Organic App Search,70.1,High,City/Culture/Shopping,True,True,1,False,,,,,,,True,True,False,,City/Culture/Shopping,,4.5,,False,False,1.0,Mid-Range,180.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Low,True,
PS01611,45-54,Couple,Not-Eligible,8.8,Night,October,Checked-Through,5,Budget,Relaxation & Wellness,4,Airport Signage,30.0,Low,Stay Airside,True,N,0,False,,,,,,,True,False,False,,Stay Airside,,8.8,,False,False,5.0,Budget,438.0,Low,False,False,False,,No Spend,App Viewed,Airside/Low-Risk,False,None,False,
PS01612,35-44,Solo,Visa-Free/On-Arrival,7.2,Evening,March,Carry-On Only,1,Budget,ACTIVE/CITY,5,Airport Signage,91.2,High,City/Culture/Shopping,Y,True,4,True,City / Culture / Shopping,330.0,34.1,True,3.0,2.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,7.2,330.0,False,False,1.0,Budget,342.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Medium,True,1.0
PS01613,35-44,Solo,Visa-Free/On-Arrival,4.6,Afternoon,November,Checked-Through,2,Mid-Range,Shopping,4,Airline Partner,78.6,High,City/Culture/Shopping,True,True,3,False,,,,,,,True,True,False,,City/Culture/Shopping,,4.6,,False,False,2.0,Mid-Range,186.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Medium,True,
PS01614,25-34,Solo,Transit-Visa-Required,6.9,Afternoon,January,Checked-Through,3,Budget,Shopping,2,Travel Agent,64.8,Medium,Airport Lounge/Relaxation,True,True,0,False,,,,,,,True,True,False,,Airport Lounge/Relaxation,,6.9,,False,False,3.0,Budget,324.0,Medium,False,False,False,,No Spend,Eligibility Checked,Airside/Low-Risk,False,None,True,
PS01615,25-34,Family with kids,Visa-Free/On-Arrival,13.6,Evening,September,checked-through,2,Mid-Range,Active/City,2,Travel Agent,86.9,High,city/culture/shopping,True,True,2,True,City/Culture/Shopping,536.0,14.1,True,4.0,4.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,13.6,536.0,False,False,2.0,Mid-Range,726.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Low,True,1.0
PS01616,35-44,Couple,transit-visa-required,7.6,Evening,October,Carry-On Only,2,Mid-Range,Family/Indoor,5,Organic App Search,82.5,High,City/Culture/Shopping,True,Yes,4,True,Indoor Micro-Experience,347.0,27.8,True,3.0,3.0,True,True,True,True,City/Culture/Shopping,Indoor Micro-Experience,7.6,347.0,False,False,2.0,Mid-Range,366.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Medium,False,0.0
PS01617,55+,Solo,Visa-Free/On-Arrival,6.7,Morning,December,Checked-Through,2,Budget,Relaxation & Wellness,1,Airport Signage,76.2,High,City / Culture / Shopping,True,True,1,True,city/culture/shopping,498.0,46.5,TRUE,3.0,3.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,6.7,498.0,False,False,2.0,Budget,312.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Low,True,1.0
PS01618,35-44,Family with kids,Transit-Visa-Required,10.6,Afternoon,September,Checked-Through,5,Mid-Range,Shopping,3,Airport Signage,74.2,High,City/Culture/Shopping,True,True,4,True,City/Culture/Shopping,560.0,18.7,True,4.0,4.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,10.6,560.0,False,False,5.0,Mid-Range,546.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Medium,True,1.0
PS01619,35-44,Solo,Visa-Free/On-Arrival,14.3,Night,July,Checked-Through,3,Mid-Range,Shopping,2,Travel Agent,82.0,High,City / Culture / Shopping,True,True,2,True,City / Culture / Shopping,403.0,13.0,True,4.0,3.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,14.3,403.0,False,False,3.0,Mid-Range,768.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Low,True,1.0
PS01620,35-44,Solo,Visa-Free/On-Arrival,3.9,Evening,December,Checked-Through,3,Mid-Range,Shopping,2,Travel Agent,64.6,Medium,Indoor Micro-Experience,True,True,1,0,,,,,,,True,True,False,,Indoor Micro-Experience,,3.9,,False,False,3.0,Mid-Range,144.0,Medium,False,True,False,,No Spend,Package Viewed,Indoor/Moderate-Risk,False,Low,False,
PS01621,25-34,Family with kids,Visa-Free/On-Arrival,9.0,Night,August,Checked-Through,4,Premium,Culture & Heritage,3,Organic App Search,82.0,High,Premium Fast-Track/Chauffeur,True,True,3,TRUE,Premium Fast-Track/Chauffeur,2442.0,28.4,True,4.0,4.0,True,True,True,True,Premium Fast-Track/Chauffeur,Premium Fast-Track/Chauffeur,9.0,2442.0,False,False,4.0,Premium,450.0,High,True,True,True,0.0,High,Completed,Outdoor/Higher-Risk,True,Medium,True,1.0
PS01622,18-24,Couple,Visa-Free/On-Arrival,5.9,Evening,January,Needs Storage,4,Mid-Range,Shopping,2,Airline Partner,62.1,Medium,Indoor Micro-Experience,True,True,0,True,Indoor Micro-Experience,305.0,31.7,True,5.0,5.0,True,True,True,True,Indoor Micro-Experience,Indoor Micro-Experience,5.9,305.0,False,False,4.0,Mid-Range,264.0,Medium,True,False,True,0.0,Mid,Completed,Indoor/Moderate-Risk,False,None,True,1.0
PS01623,35-44,Family with kids,Visa-Free/On-Arrival,7.7,Night,May,Carry-On Only,4,Mid-Range,Culture & Heritage,4,Travel Agent,77.3,High,City/Culture/Shopping,True,True,0,False,,,,,,,True,True,False,,City/Culture/Shopping,,7.7,,False,False,4.0,Mid-Range,372.0,High,False,False,False,,No Spend,Eligibility Checked,Outdoor/Higher-Risk,False,None,True,
PS01624,55+,Solo,Visa-Free/On-Arrival,11.1,Morning,February,Carry-On Only,3,Mid-Range,Family/Indoor,3,Airline Partner,83.6,High,CITY/CULTURE/SHOPPING,True,Y,0,True,City/Culture/Shopping,353.0,14.8,TRUE,3.0,3.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,11.1,353.0,False,False,3.0,Mid-Range,576.0,High,True,False,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,None,True,1.0
PS01625,18-24,Family with kids,Visa-Free/On-Arrival,6.2,Evening,January,Checked-Through,2,Budget,Shopping,3,Social Media,71.7,High,City/Culture/Shopping,True,True,0,False,,,,,,,True,True,False,,City/Culture/Shopping,,6.2,,False,False,2.0,Budget,282.0,High,False,False,False,,No Spend,Eligibility Checked,Outdoor/Higher-Risk,False,None,True,
PS01626,35-44,Couple,Visa-Free/On-Arrival,7.1,Morning,March,Checked-Through,2,Budget,Shopping,3,Airline Partner,84.4,High,City/Culture/Shopping,True,yes ,3,True,City/Culture/Shopping,480.0,41.4,no ,4.0,,True,True,True,False,City/Culture/Shopping,City/Culture/Shopping,7.1,480.0,False,False,2.0,Budget,336.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Medium,True,1.0
PS01627,25-34,Couple,Transit-Visa-Required,13.0,Evening,July,Checked-Through,2,Premium,Culture & Heritage,5,Travel Agent,89.9,High,Premium Fast-Track/Chauffeur,True,True,4,False,,,,,,,True,True,False,,Premium Fast-Track/Chauffeur,,13.0,,False,False,2.0,Premium,690.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,True,Medium,True,
PS01628,35-44,Couple,Not-Eligible,9.7,Afternoon,January,Carry-On Only,2,Premium,Shopping,4,Social Media,30.0,Low,STAY AIRSIDE,True,True,3,False,,,,,,,True,True,False,,Stay Airside,,9.7,,False,False,2.0,Premium,492.0,Low,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Medium,False,
PS01629,18-24,Friends/Group,Visa-Free/On-Arrival,7.0,Afternoon,November,Checked-Through,1,Mid-Range,Shopping,1,Airline Partner,81.5,High,City / Culture / Shopping,True,True,3,True,City/Culture/Shopping,405.0,38.9,False,3.0,3.0,True,True,True,False,City/Culture/Shopping,City/Culture/Shopping,7.0,405.0,False,False,1.0,Mid-Range,330.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Medium,True,1.0
PS01630,25-34,Couple,Transit-Visa-Required,8.1,Night,February,Needs Storage,5,Mid-Range,Shopping,1,Airport Signage,61.7,Medium,Indoor Micro-Experience,True,True,2,False,,,,,,,True,True,False,,Indoor Micro-Experience,,8.1,,False,False,5.0,Mid-Range,396.0,Medium,False,True,False,,No Spend,Package Viewed,Indoor/Moderate-Risk,False,Low,True,
PS01631,45-54,Couple,Transit-Visa-Required,7.8,Night,February,Checked-Through,5,Budget,Culture & Heritage,3,Airport Signage,66.8,Medium,Airport Lounge/Relaxation,yes ,True,0,False,,,,,,,True,True,False,,Airport Lounge/Relaxation,,7.8,,False,False,5.0,Budget,378.0,Medium,False,False,False,,No Spend,Eligibility Checked,Airside/Low-Risk,False,None,True,
